timestamp,total_pkt_cnt,tcp_cnt,udp_cnt,icmp_cnt,syn_cnt,ack_cnt,unique_dst_port_cnt,unique_src_ip_cnt,dns_query_cnt,gratuitous_arp_cnt,failed_login_cnt,mac_change_cnt,label
1778756717,0,0,0,0,0,0,0,1,0,0,15,0,3
1778756718,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756719,0,0,0,0,0,0,0,1,0,0,3,0,3
1778756722,0,0,0,0,0,0,0,1,0,0,15,0,3
1778756723,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756725,0,0,0,0,0,0,0,1,0,0,4,0,3
1778756726,0,0,0,0,0,0,0,1,0,0,12,0,3
1778756728,0,0,0,0,0,0,0,1,0,0,12,0,3
1778756729,0,0,0,0,0,0,0,1,0,0,4,0,3
1778756731,0,0,0,0,0,0,0,1,0,0,2,0,3
1778756732,0,0,0,0,0,0,0,1,0,0,13,0,3
1778756733,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756735,0,0,0,0,0,0,0,1,0,0,12,0,3
1778756736,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756900,0,0,0,0,0,0,0,1,0,0,3,0,3
1778756901,0,0,0,0,0,0,0,1,0,0,13,0,3
1778756903,0,0,0,0,0,0,0,1,0,0,15,0,3
1778756907,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756909,0,0,0,0,0,0,0,1,0,0,7,0,3
1778756910,0,0,0,0,0,0,0,1,0,0,9,0,3
1778756913,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756916,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756918,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756949,0,0,0,0,0,0,0,1,0,0,15,0,3
1778756952,0,0,0,0,0,0,0,1,0,0,7,0,3
1778756954,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756958,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756961,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756964,0,0,0,0,0,0,0,1,0,0,16,0,3
1778756966,0,0,0,0,0,0,0,1,0,0,8,0,3
1778756967,0,0,0,0,0,0,0,1,0,0,2,0,3
1778756996,0,0,0,0,0,0,0,1,0,0,1,0,3
1778756997,0,0,0,0,0,0,0,1,0,0,5,0,3
1778756999,0,0,0,0,0,0,0,1,0,0,14,0,3
1778757000,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757002,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757003,0,0,0,0,0,0,0,1,0,0,14,0,3
1778757004,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757006,0,0,0,0,0,0,0,1,0,0,15,0,3
1778757007,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757008,0,0,0,0,0,0,0,1,0,0,14,0,3
1778757009,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757010,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757011,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757012,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757013,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757015,0,0,0,0,0,0,0,1,0,0,9,0,3
1778757016,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757044,0,0,0,0,0,0,0,1,0,0,6,0,3
1778757047,0,0,0,0,0,0,0,1,0,0,5,0,3
1778757048,0,0,0,0,0,0,0,1,0,0,10,0,3
1778757049,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757050,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757051,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757052,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757053,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757054,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757055,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757056,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757057,0,0,0,0,0,0,0,1,0,0,14,0,3
1778757058,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757059,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757060,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757061,0,0,0,0,0,0,0,1,0,0,12,0,3
1778757062,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757063,0,0,0,0,0,0,0,1,0,0,8,0,3
1778757064,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757090,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757092,0,0,0,0,0,0,0,1,0,0,6,0,3
1778757094,0,0,0,0,0,0,0,1,0,0,5,0,3
1778757095,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757096,0,0,0,0,0,0,0,1,0,0,8,0,3
1778757097,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757098,0,0,0,0,0,0,0,1,0,0,7,0,3
1778757099,0,0,0,0,0,0,0,1,0,0,8,0,3
1778757100,0,0,0,0,0,0,0,1,0,0,5,0,3
1778757101,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757102,0,0,0,0,0,0,0,1,0,0,7,0,3
1778757103,0,0,0,0,0,0,0,1,0,0,6,0,3
1778757104,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757105,0,0,0,0,0,0,0,1,0,0,8,0,3
1778757106,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757107,0,0,0,0,0,0,0,1,0,0,12,0,3
1778757108,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757109,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757110,0,0,0,0,0,0,0,1,0,0,9,0,3
1778757111,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757133,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757139,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757140,0,0,0,0,0,0,0,1,0,0,5,0,3
1778757142,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757143,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757145,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757146,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757147,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757148,0,0,0,0,0,0,0,1,0,0,2,0,3
1778757149,0,0,0,0,0,0,0,1,0,0,13,0,3
1778757151,0,0,0,0,0,0,0,1,0,0,1,0,3
1778757152,0,0,0,0,0,0,0,1,0,0,15,0,3
1778757154,0,0,0,0,0,0,0,1,0,0,3,0,3
1778757155,0,0,0,0,0,0,0,1,0,0,13,0,3
